engine,period,weeks,profile,relapsed,final
B fast vs last 5 days @1d,1,26,Diego,False,7.920400103451067
B fast vs last 5 days @1d,1,26,Diego,False,6.1727376529755364
B fast vs last 5 days @1d,1,26,Diego,False,5.720740590588052
B fast vs last 5 days @1d,1,26,Diego,False,7.813905472464341
B fast vs last 5 days @1d,1,26,Diego,False,7.01674556727819
B fast vs last 5 days @1d,1,26,Diego,False,6.25951993860812
B fast vs last 5 days @1d,1,26,Diego,False,4.331271098254898
B fast vs last 5 days @1d,1,26,Diego,False,6.653214222195523
B fast vs last 5 days @1d,1,26,Lucía,True,
B fast vs last 5 days @1d,1,26,Lucía,False,3.3881813672578227
B fast vs last 5 days @1d,1,26,Lucía,False,3.426099944008037
B fast vs last 5 days @1d,1,26,Lucía,True,
B fast vs last 5 days @1d,1,26,Lucía,False,4.260778882003816
B fast vs last 5 days @1d,1,26,Lucía,False,3.5412434313312504
B fast vs last 5 days @1d,1,26,Lucía,False,2.958843760092303
B fast vs last 5 days @1d,1,26,Lucía,True,
B fast vs last 5 days @1d,1,26,Lucía,True,
B fast vs last 5 days @1d,1,26,Lucía,True,
B fast vs last 5 days @1d,1,26,Lucía,True,
B fast vs last 5 days @1d,1,26,Lucía,False,3.6172744255540383
B fast vs last 5 days @1d,1,26,Lucía,False,4.369236297546574
B fast vs last 5 days @1d,1,26,Lucía,True,
B fast vs last 5 days @1d,1,26,Lucía,False,3.4755861435523947
B fast vs last 5 days @1d,1,26,Lucía,False,4.073240064508227
B fast vs last 5 days @1d,1,26,Lucía,False,3.886951648786984
B fast vs last 5 days @1d,1,26,Lucía,False,5.153231359038346
B fast vs last 5 days @1d,1,26,Lucía,False,3.7300773768839774
B fast vs last 5 days @1d,1,26,Lucía,False,3.6158528244048935
B fast vs last 5 days @1d,1,26,Lucía,False,3.1147732276462414
B fast vs last 5 days @1d,1,26,Lucía,False,3.605118534841891
B fast vs last 5 days @1d,1,26,Lucía,False,3.1338163137813555
B fast vs last 5 days @1d,1,26,Lucía,False,3.54133110367009
B fast vs last 5 days @1d,1,26,Lucía,False,4.246537151683757
B fast vs last 5 days @1d,1,26,Lucía,True,
B fast vs last 5 days @1d,1,26,Lucía,False,4.004498692915874
B fast vs last 5 days @1d,1,26,Lucía,True,
B fast vs last 5 days @1d,1,26,Lucía,False,4.582147812289031
B fast vs last 5 days @1d,1,26,Lucía,True,
B fast vs last 5 days @1d,1,26,Karim,False,10.113693137389133
B fast vs last 5 days @1d,1,26,Karim,False,10.18393894377955
B fast vs last 5 days @1d,1,26,Karim,False,9.876904814519099
B fast vs last 5 days @1d,1,26,Karim,False,9.40745844776599
B fast vs last 5 days @1d,1,26,Karim,False,10.787220426415878
B fast vs last 5 days @1d,1,26,Karim,False,9.511354161650827
B fast vs last 5 days @1d,1,26,Karim,False,9.911471004028872
B fast vs last 5 days @1d,1,26,Karim,False,9.808778740547943
B fast vs last 5 days @1d,1,26,Karim,False,9.738354775478353
B fast vs last 5 days @1d,1,26,Karim,False,9.289519042786488
B fast vs last 5 days @1d,1,26,Karim,False,9.8881543412806
B fast vs last 5 days @1d,1,26,Karim,False,9.4264878645051
B fast vs last 5 days @1d,1,26,Karim,False,9.488468569253108
B fast vs last 5 days @1d,1,26,Karim,False,9.133520509069678
B fast vs last 5 days @1d,1,26,Karim,False,9.591509020318536
B fast vs last 5 days @1d,1,26,Karim,False,9.683894356559394
B fast vs last 5 days @1d,1,26,Karim,False,9.12488463190906
B fast vs last 5 days @1d,1,26,Karim,False,10.27664113656096
B fast vs last 5 days @1d,1,26,Karim,False,10.94185923074702
B fast vs last 5 days @1d,1,26,Karim,False,9.990123581610202
B fast vs last 5 days @1d,1,26,Karim,False,10.418417501610056
B fast vs last 5 days @1d,1,26,Karim,False,10.30221612968082
B fast vs last 5 days @1d,1,26,Karim,False,8.792696391486162
B fast vs last 5 days @1d,1,26,Karim,False,9.53545865680472
B fast vs last 5 days @1d,1,26,Karim,False,8.727717634046323
B fast vs last 5 days @1d,1,26,Karim,False,10.017811453781833
B fast vs last 5 days @1d,1,26,Karim,False,9.436426545654331
B fast vs last 5 days @1d,1,26,Karim,False,8.953079846348782
B fast vs last 5 days @1d,1,26,Karim,False,9.658697953172933
B fast vs last 5 days @1d,1,26,Karim,False,9.157809283845344
B fast vs last 5 days @1d,1,26,Ana,False,2.4539150157215275
B fast vs last 5 days @1d,1,26,Ana,False,1.725692915023978
B fast vs last 5 days @1d,1,26,Ana,False,1.6085045825466509
B fast vs last 5 days @1d,1,26,Ana,False,0.8175668576273832
B fast vs last 5 days @1d,1,26,Ana,False,1.6614508639459296
B fast vs last 5 days @1d,1,26,Ana,False,1.391071149989852
B fast vs last 5 days @1d,1,26,Ana,False,1.8535678135973617
B fast vs last 5 days @1d,1,26,Ana,False,2.065705053611386
B fast vs last 5 days @1d,1,26,Ana,False,1.1437437777840411
B fast vs last 5 days @1d,1,26,Ana,False,0.7410907577538629
B fast vs last 5 days @1d,1,26,Ana,False,2.9583701784389334
B fast vs last 5 days @1d,1,26,Ana,False,2.657944662438707
B fast vs last 5 days @1d,1,26,Ana,False,2.5751276695963066
B fast vs last 5 days @1d,1,26,Ana,False,1.6298659512606763
B fast vs last 5 days @1d,1,26,Ana,False,1.1172024378528058
B fast vs last 5 days @1d,1,26,Ana,False,3.0756150338378716
B fast vs last 5 days @1d,1,26,Ana,False,2.0451098564795553
B fast vs last 5 days @1d,1,26,Ana,False,2.501545702634555
B fast vs last 5 days @1d,1,26,Ana,False,1.7874713240505022
B fast vs last 5 days @1d,1,26,Ana,False,2.211562277181774
B fast vs last 5 days @1d,1,26,Ana,False,2.176566742079823
B fast vs last 5 days @1d,1,26,Ana,False,1.8545004698532563
B fast vs last 5 days @1d,1,26,Ana,False,2.1384114673047376
B fast vs last 5 days @1d,1,26,Ana,False,1.3849246477883717
B fast vs last 5 days @1d,1,26,Ana,False,1.7756825064895585
B fast vs last 5 days @1d,1,26,Ana,False,1.642657957507014
B fast vs last 5 days @1d,1,26,Ana,False,1.898063328819586
B fast vs last 5 days @1d,1,26,Ana,False,1.5586259468846269
B fast vs last 5 days @1d,1,26,Ana,False,1.6318085142717402
B fast vs last 5 days @1d,1,26,Ana,False,1.2285028490772292
D fast vs own weekday baseline @1d,1,26,Marta,False,2.700313649890551
D fast vs own weekday baseline @1d,1,26,Marta,False,3.513051635449669
D fast vs own weekday baseline @1d,1,26,Marta,False,3.2722655782983003
D fast vs own weekday baseline @1d,1,26,Marta,False,3.699808749394087
D fast vs own weekday baseline @1d,1,26,Marta,False,3.727883346978343
D fast vs own weekday baseline @1d,1,26,Marta,False,3.7925642804432913
D fast vs own weekday baseline @1d,1,26,Marta,False,3.2849911682062114
D fast vs own weekday baseline @1d,1,26,Marta,False,3.3274650462529483
D fast vs own weekday baseline @1d,1,26,Marta,False,4.431643125480106
D fast vs own weekday baseline @1d,1,26,Marta,False,4.2405468902746835
D fast vs own weekday baseline @1d,1,26,Marta,False,4.457777238195547
D fast vs own weekday baseline @1d,1,26,Marta,False,3.570405043719823
D fast vs own weekday baseline @1d,1,26,Marta,False,3.636062503441908
D fast vs own weekday baseline @1d,1,26,Marta,False,3.167846950781648
D fast vs own weekday baseline @1d,1,26,Marta,False,4.011269538809832
D fast vs own weekday baseline @1d,1,26,Marta,False,3.2016251277963472
D fast vs own weekday baseline @1d,1,26,Marta,False,4.492798275693645
D fast vs own weekday baseline @1d,1,26,Marta,False,3.2766171771537405
D fast vs own weekday baseline @1d,1,26,Marta,False,4.2101094266755625
D fast vs own weekday baseline @1d,1,26,Marta,False,2.9764625676526353
D fast vs own weekday baseline @1d,1,26,Marta,False,3.4832419026893273
D fast vs own weekday baseline @1d,1,26,Marta,False,3.453777969690802
D fast vs own weekday baseline @1d,1,26,Marta,False,3.5386896449508294
D fast vs own weekday baseline @1d,1,26,Marta,False,3.882682829211496
D fast vs own weekday baseline @1d,1,26,Marta,False,3.558049666362233
D fast vs own weekday baseline @1d,1,26,Marta,False,3.2202910298262357
D fast vs own weekday baseline @1d,1,26,Marta,False,4.884915439206851
D fast vs own weekday baseline @1d,1,26,Marta,False,3.2617000156630787
D fast vs own weekday baseline @1d,1,26,Marta,False,3.6511385363120192
D fast vs own weekday baseline @1d,1,26,Marta,False,3.409828323253681
D fast vs own weekday baseline @1d,1,26,Diego,False,5.419042933396671
D fast vs own weekday baseline @1d,1,26,Diego,False,5.741890265998719
D fast vs own weekday baseline @1d,1,26,Diego,False,7.305546308632233
D fast vs own weekday baseline @1d,1,26,Diego,False,7.102080317092064
D fast vs own weekday baseline @1d,1,26,Diego,False,5.603460124387993
D fast vs own weekday baseline @1d,1,26,Diego,False,6.770675464967322
D fast vs own weekday baseline @1d,1,26,Diego,False,7.698005910576401
D fast vs own weekday baseline @1d,1,26,Diego,False,5.863934967067127
D fast vs own weekday baseline @1d,1,26,Diego,False,6.691330490944186
D fast vs own weekday baseline @1d,1,26,Diego,False,6.9670293553772025
D fast vs own weekday baseline @1d,1,26,Diego,False,6.515448055247162
D fast vs own weekday baseline @1d,1,26,Diego,False,5.831762632799722
D fast vs own weekday baseline @1d,1,26,Diego,False,5.110320175046887
D fast vs own weekday baseline @1d,1,26,Diego,False,6.925680974901573
D fast vs own weekday baseline @1d,1,26,Diego,False,5.5857100699680915
D fast vs own weekday baseline @1d,1,26,Diego,False,6.253959384090715
D fast vs own weekday baseline @1d,1,26,Diego,False,6.271008475410348
D fast vs own weekday baseline @1d,1,26,Diego,False,5.4039987050661376
D fast vs own weekday baseline @1d,1,26,Diego,False,6.0190895200822006
D fast vs own weekday baseline @1d,1,26,Diego,False,4.582992687797228
D fast vs own weekday baseline @1d,1,26,Diego,False,5.925545976509127
D fast vs own weekday baseline @1d,1,26,Diego,False,5.299146633286235
D fast vs own weekday baseline @1d,1,26,Diego,False,8.07853996509373
D fast vs own weekday baseline @1d,1,26,Diego,False,7.64500654117761
D fast vs own weekday baseline @1d,1,26,Diego,False,6.869573250631168
D fast vs own weekday baseline @1d,1,26,Diego,False,5.43078718044975
D fast vs own weekday baseline @1d,1,26,Diego,False,9.252661734416959
D fast vs own weekday baseline @1d,1,26,Diego,False,7.160542699816277
D fast vs own weekday baseline @1d,1,26,Diego,False,5.793250776250361
D fast vs own weekday baseline @1d,1,26,Diego,False,5.29610584868408
D fast vs own weekday baseline @1d,1,26,Lucía,False,5.021678079775073
D fast vs own weekday baseline @1d,1,26,Lucía,False,4.222401350726261
D fast vs own weekday baseline @1d,1,26,Lucía,False,5.404889125080031
D fast vs own weekday baseline @1d,1,26,Lucía,False,5.825607617296532
D fast vs own weekday baseline @1d,1,26,Lucía,False,6.233634666677687
D fast vs own weekday baseline @1d,1,26,Lucía,False,6.216355870163162
D fast vs own weekday baseline @1d,1,26,Lucía,False,4.637726728844065
D fast vs own weekday baseline @1d,1,26,Lucía,False,4.948951328407492
D fast vs own weekday baseline @1d,1,26,Lucía,False,7.332067766826698
D fast vs own weekday baseline @1d,1,26,Lucía,False,4.895746958194345
D fast vs own weekday baseline @1d,1,26,Lucía,False,5.55381615164457
D fast vs own weekday baseline @1d,1,26,Lucía,False,4.757761117918135
D fast vs own weekday baseline @1d,1,26,Lucía,False,5.36443067149676
D fast vs own weekday baseline @1d,1,26,Lucía,False,5.277261034100831
D fast vs own weekday baseline @1d,1,26,Lucía,False,5.119990489908242
D fast vs own weekday baseline @1d,1,26,Lucía,True,
D fast vs own weekday baseline @1d,1,26,Lucía,True,
D fast vs own weekday baseline @1d,1,26,Lucía,False,6.279686500212122
D fast vs own weekday baseline @1d,1,26,Lucía,False,5.628305398164303
D fast vs own weekday baseline @1d,1,26,Lucía,False,6.426616632791025
D fast vs own weekday baseline @1d,1,26,Lucía,False,5.222169091092767
D fast vs own weekday baseline @1d,1,26,Lucía,False,4.8260044990424396
D fast vs own weekday baseline @1d,1,26,Lucía,False,5.578807718351257
D fast vs own weekday baseline @1d,1,26,Lucía,False,5.829862235449696
D fast vs own weekday baseline @1d,1,26,Lucía,False,5.661177100090104
D fast vs own weekday baseline @1d,1,26,Lucía,False,5.082574520404828
D fast vs own weekday baseline @1d,1,26,Lucía,False,7.805115230504627
D fast vs own weekday baseline @1d,1,26,Lucía,False,5.079923400497444
D fast vs own weekday baseline @1d,1,26,Lucía,True,
D fast vs own weekday baseline @1d,1,26,Lucía,False,6.221856657827784
D fast vs own weekday baseline @1d,1,26,Karim,False,5.496489991738346
D fast vs own weekday baseline @1d,1,26,Karim,False,6.296924756095148
D fast vs own weekday baseline @1d,1,26,Karim,False,5.7331631987241565
D fast vs own weekday baseline @1d,1,26,Karim,False,6.434492594719288
D fast vs own weekday baseline @1d,1,26,Karim,False,6.7219677812782646
D fast vs own weekday baseline @1d,1,26,Karim,False,7.512313578777424
D fast vs own weekday baseline @1d,1,26,Karim,False,5.646109895923036
D fast vs own weekday baseline @1d,1,26,Karim,False,6.675958724156375
D fast vs own weekday baseline @1d,1,26,Karim,False,8.663764040161059
D fast vs own weekday baseline @1d,1,26,Karim,False,6.087583365302417
D fast vs own weekday baseline @1d,1,26,Karim,False,5.75837661436665
D fast vs own weekday baseline @1d,1,26,Karim,False,5.784467812321353
D fast vs own weekday baseline @1d,1,26,Karim,False,5.355310863734648
D fast vs own weekday baseline @1d,1,26,Karim,False,6.8964830632103356
D fast vs own weekday baseline @1d,1,26,Karim,False,6.785198423850609
D fast vs own weekday baseline @1d,1,26,Karim,False,6.065634827647406
D fast vs own weekday baseline @1d,1,26,Karim,False,5.412649483645327
D fast vs own weekday baseline @1d,1,26,Karim,False,7.280053200956908
D fast vs own weekday baseline @1d,1,26,Karim,False,6.216883383736846
D fast vs own weekday baseline @1d,1,26,Karim,False,5.780148111986959
D fast vs own weekday baseline @1d,1,26,Karim,False,5.898984473905648
D fast vs own weekday baseline @1d,1,26,Karim,False,7.16131390049702
D fast vs own weekday baseline @1d,1,26,Karim,False,6.867656781526171
D fast vs own weekday baseline @1d,1,26,Karim,False,6.520491503005962
D fast vs own weekday baseline @1d,1,26,Karim,False,5.790869996441491
D fast vs own weekday baseline @1d,1,26,Karim,False,6.1472559497221475
D fast vs own weekday baseline @1d,1,26,Karim,False,7.067557264154595
D fast vs own weekday baseline @1d,1,26,Karim,False,6.603455744519299
D fast vs own weekday baseline @1d,1,26,Karim,False,7.102031405101813
D fast vs own weekday baseline @1d,1,26,Karim,False,6.82750741941153
D fast vs own weekday baseline @1d,1,26,Ana,False,1.9348916231242073
D fast vs own weekday baseline @1d,1,26,Ana,False,1.5954961984786642
D fast vs own weekday baseline @1d,1,26,Ana,False,1.5925722107406395
D fast vs own weekday baseline @1d,1,26,Ana,False,1.8273977465637568
D fast vs own weekday baseline @1d,1,26,Ana,False,1.7646536860683242
D fast vs own weekday baseline @1d,1,26,Ana,False,1.9627620052472639
D fast vs own weekday baseline @1d,1,26,Ana,False,1.4232857821157276
D fast vs own weekday baseline @1d,1,26,Ana,False,2.083564127663367
D fast vs own weekday baseline @1d,1,26,Ana,False,2.4565643683664717
D fast vs own weekday baseline @1d,1,26,Ana,False,2.097507693160639
D fast vs own weekday baseline @1d,1,26,Ana,False,1.722360887884573
D fast vs own weekday baseline @1d,1,26,Ana,False,2.3389038466102865
D fast vs own weekday baseline @1d,1,26,Ana,False,1.8967894276368158
D fast vs own weekday baseline @1d,1,26,Ana,False,1.9316543198435516
D fast vs own weekday baseline @1d,1,26,Ana,False,1.9960998975181428
D fast vs own weekday baseline @1d,1,26,Ana,False,2.093088490391391
D fast vs own weekday baseline @1d,1,26,Ana,False,3.075776342134535
D fast vs own weekday baseline @1d,1,26,Ana,False,1.7592766093871026
D fast vs own weekday baseline @1d,1,26,Ana,False,3.5043471494434666
D fast vs own weekday baseline @1d,1,26,Ana,False,2.2289276059942127
D fast vs own weekday baseline @1d,1,26,Ana,False,2.1400905185228343
D fast vs own weekday baseline @1d,1,26,Ana,False,1.8895398377085864
D fast vs own weekday baseline @1d,1,26,Ana,False,2.6219429184406837
D fast vs own weekday baseline @1d,1,26,Ana,False,2.907348255436238
D fast vs own weekday baseline @1d,1,26,Ana,False,1.7216382192017603
D fast vs own weekday baseline @1d,1,26,Ana,False,2.663395538845839
D fast vs own weekday baseline @1d,1,26,Ana,False,1.7022670776615079
D fast vs own weekday baseline @1d,1,26,Ana,False,1.9441795390114491
D fast vs own weekday baseline @1d,1,26,Ana,False,2.563993275842449
D fast vs own weekday baseline @1d,1,26,Ana,False,2.278093345952173
"E sigma alarm, per-episode @1d",1,26,Marta,False,0.8682859157895284
"E sigma alarm, per-episode @1d",1,26,Marta,True,
"E sigma alarm, per-episode @1d",1,26,Marta,True,
"E sigma alarm, per-episode @1d",1,26,Marta,False,1.0970574700776097
"E sigma alarm, per-episode @1d",1,26,Marta,False,0.9715377471266884
"E sigma alarm, per-episode @1d",1,26,Marta,False,1.0819753030169128
"E sigma alarm, per-episode @1d",1,26,Marta,False,0.8772863836523233
"E sigma alarm, per-episode @1d",1,26,Marta,True,
"E sigma alarm, per-episode @1d",1,26,Marta,True,
"E sigma alarm, per-episode @1d",1,26,Marta,False,0.9950874556960604
"E sigma alarm, per-episode @1d",1,26,Marta,False,1.0151473731835474
"E sigma alarm, per-episode @1d",1,26,Marta,False,1.1301696566735706
"E sigma alarm, per-episode @1d",1,26,Marta,False,1.0407679117401156
"E sigma alarm, per-episode @1d",1,26,Marta,True,
"E sigma alarm, per-episode @1d",1,26,Marta,False,1.212564899822839
"E sigma alarm, per-episode @1d",1,26,Marta,True,
"E sigma alarm, per-episode @1d",1,26,Marta,False,0.8685858851235665
"E sigma alarm, per-episode @1d",1,26,Marta,True,
"E sigma alarm, per-episode @1d",1,26,Marta,False,1.2028126635036251
"E sigma alarm, per-episode @1d",1,26,Marta,False,1.0136862189108196
"E sigma alarm, per-episode @1d",1,26,Marta,False,0.9990557722613983
"E sigma alarm, per-episode @1d",1,26,Marta,True,
"E sigma alarm, per-episode @1d",1,26,Marta,True,
"E sigma alarm, per-episode @1d",1,26,Marta,False,1.1667839712784942
"E sigma alarm, per-episode @1d",1,26,Marta,False,0.9482304616869442
"E sigma alarm, per-episode @1d",1,26,Marta,False,1.036393367572714
"E sigma alarm, per-episode @1d",1,26,Marta,False,0.7228476346273719
"E sigma alarm, per-episode @1d",1,26,Marta,False,0.9903624534379575
"E sigma alarm, per-episode @1d",1,26,Marta,False,0.907518880027723
"E sigma alarm, per-episode @1d",1,26,Marta,False,0.9015606783838744
"E sigma alarm, per-episode @1d",1,26,Diego,False,1.4266621064763834
"E sigma alarm, per-episode @1d",1,26,Diego,True,
"E sigma alarm, per-episode @1d",1,26,Diego,False,1.539941456227878
"E sigma alarm, per-episode @1d",1,26,Diego,False,1.6356940713257195
"E sigma alarm, per-episode @1d",1,26,Diego,False,1.0418956331940201
"E sigma alarm, per-episode @1d",1,26,Diego,False,1.3792470129164058
"E sigma alarm, per-episode @1d",1,26,Diego,False,1.5018699166958525
"E sigma alarm, per-episode @1d",1,26,Diego,False,1.2183947586189814
"E sigma alarm, per-episode @1d",1,26,Diego,False,1.1515570032572893
"E sigma alarm, per-episode @1d",1,26,Diego,True,
"E sigma alarm, per-episode @1d",1,26,Diego,False,1.0341694286370657
"E sigma alarm, per-episode @1d",1,26,Diego,False,1.386252369391324
"E sigma alarm, per-episode @1d",1,26,Diego,False,1.0482352633749232
"E sigma alarm, per-episode @1d",1,26,Diego,False,1.2419998375144552
"E sigma alarm, per-episode @1d",1,26,Diego,False,0.9979463011877779
"E sigma alarm, per-episode @1d",1,26,Diego,False,1.3895596790722216
"E sigma alarm, per-episode @1d",1,26,Diego,False,1.0441360276921685
"E sigma alarm, per-episode @1d",1,26,Diego,False,1.571172401226169
"E sigma alarm, per-episode @1d",1,26,Diego,False,1.29173359029134
"E sigma alarm, per-episode @1d",1,26,Diego,False,0.9496945123665242
"E sigma alarm, per-episode @1d",1,26,Diego,False,1.35928405226254
"E sigma alarm, per-episode @1d",1,26,Diego,False,1.1542353857464092
"E sigma alarm, per-episode @1d",1,26,Diego,False,1.107958326423675
"E sigma alarm, per-episode @1d",1,26,Diego,False,0.9348375025285143
"E sigma alarm, per-episode @1d",1,26,Diego,False,1.2794999304738
"E sigma alarm, per-episode @1d",1,26,Diego,False,1.4867904180208094
"E sigma alarm, per-episode @1d",1,26,Diego,False,1.00530976607699
"E sigma alarm, per-episode @1d",1,26,Diego,True,
"E sigma alarm, per-episode @1d",1,26,Diego,False,1.0594871305501448
"E sigma alarm, per-episode @1d",1,26,Diego,False,1.3677910429848916
"E sigma alarm, per-episode @1d",1,26,Lucía,False,2.6252620185741518
"E sigma alarm, per-episode @1d",1,26,Lucía,True,
"E sigma alarm, per-episode @1d",1,26,Lucía,True,
"E sigma alarm, per-episode @1d",1,26,Lucía,True,
"E sigma alarm, per-episode @1d",1,26,Lucía,False,1.8311497457684576
"E sigma alarm, per-episode @1d",1,26,Lucía,True,
"E sigma alarm, per-episode @1d",1,26,Lucía,True,
"E sigma alarm, per-episode @1d",1,26,Lucía,True,
"E sigma alarm, per-episode @1d",1,26,Lucía,True,
"E sigma alarm, per-episode @1d",1,26,Lucía,True,
"E sigma alarm, per-episode @1d",1,26,Lucía,False,1.9139085423702815
"E sigma alarm, per-episode @1d",1,26,Lucía,True,
"E sigma alarm, per-episode @1d",1,26,Lucía,True,
"E sigma alarm, per-episode @1d",1,26,Lucía,True,
"E sigma alarm, per-episode @1d",1,26,Lucía,True,
"E sigma alarm, per-episode @1d",1,26,Lucía,True,
"E sigma alarm, per-episode @1d",1,26,Lucía,True,
"E sigma alarm, per-episode @1d",1,26,Lucía,True,
"E sigma alarm, per-episode @1d",1,26,Lucía,True,
"E sigma alarm, per-episode @1d",1,26,Lucía,True,
"E sigma alarm, per-episode @1d",1,26,Lucía,True,
"E sigma alarm, per-episode @1d",1,26,Lucía,False,2.1015927259431746
"E sigma alarm, per-episode @1d",1,26,Lucía,True,
"E sigma alarm, per-episode @1d",1,26,Lucía,True,
"E sigma alarm, per-episode @1d",1,26,Lucía,False,3.5907800396267326
"E sigma alarm, per-episode @1d",1,26,Lucía,True,
"E sigma alarm, per-episode @1d",1,26,Lucía,True,
"E sigma alarm, per-episode @1d",1,26,Lucía,True,
"E sigma alarm, per-episode @1d",1,26,Lucía,True,
"E sigma alarm, per-episode @1d",1,26,Lucía,True,
"E sigma alarm, per-episode @1d",1,26,Karim,True,
"E sigma alarm, per-episode @1d",1,26,Karim,True,
"E sigma alarm, per-episode @1d",1,26,Karim,False,4.848518453137878
"E sigma alarm, per-episode @1d",1,26,Karim,True,
"E sigma alarm, per-episode @1d",1,26,Karim,False,3.77677330033407
"E sigma alarm, per-episode @1d",1,26,Karim,False,2.5656253648623077
"E sigma alarm, per-episode @1d",1,26,Karim,False,2.3683886169409525
"E sigma alarm, per-episode @1d",1,26,Karim,False,2.998603117567784
"E sigma alarm, per-episode @1d",1,26,Karim,False,3.279883501093857
"E sigma alarm, per-episode @1d",1,26,Karim,False,2.6842027813022247
"E sigma alarm, per-episode @1d",1,26,Karim,False,1.8463284253992696
"E sigma alarm, per-episode @1d",1,26,Karim,True,
"E sigma alarm, per-episode @1d",1,26,Karim,True,
"E sigma alarm, per-episode @1d",1,26,Karim,False,3.2376545811806876
"E sigma alarm, per-episode @1d",1,26,Karim,False,3.4488057980237588
"E sigma alarm, per-episode @1d",1,26,Karim,False,3.5988908124108456
"E sigma alarm, per-episode @1d",1,26,Karim,True,
"E sigma alarm, per-episode @1d",1,26,Karim,True,
"E sigma alarm, per-episode @1d",1,26,Karim,False,2.861796683836669
"E sigma alarm, per-episode @1d",1,26,Karim,False,2.0021462741146663
"E sigma alarm, per-episode @1d",1,26,Karim,False,2.629801758958651
"E sigma alarm, per-episode @1d",1,26,Karim,False,2.0620592633054025
"E sigma alarm, per-episode @1d",1,26,Karim,False,2.5013746773484575
"E sigma alarm, per-episode @1d",1,26,Karim,False,2.6942368588654113
"E sigma alarm, per-episode @1d",1,26,Karim,False,3.168519872507368
"E sigma alarm, per-episode @1d",1,26,Karim,False,2.8510089652989605
"E sigma alarm, per-episode @1d",1,26,Karim,False,4.168729244940906
"E sigma alarm, per-episode @1d",1,26,Karim,False,3.3330863678991656
"E sigma alarm, per-episode @1d",1,26,Karim,False,2.638280431809803
"E sigma alarm, per-episode @1d",1,26,Karim,False,2.425973361945978
"E sigma alarm, per-episode @1d",1,26,Ana,False,0.5
"E sigma alarm, per-episode @1d",1,26,Ana,False,0.5002517417894402
"E sigma alarm, per-episode @1d",1,26,Ana,False,0.5
"E sigma alarm, per-episode @1d",1,26,Ana,False,0.5
"E sigma alarm, per-episode @1d",1,26,Ana,False,0.5
"E sigma alarm, per-episode @1d",1,26,Ana,False,0.5
"E sigma alarm, per-episode @1d",1,26,Ana,False,0.5
"E sigma alarm, per-episode @1d",1,26,Ana,False,0.5
"E sigma alarm, per-episode @1d",1,26,Ana,False,0.5
"E sigma alarm, per-episode @1d",1,26,Ana,False,0.5
"E sigma alarm, per-episode @1d",1,26,Ana,False,0.5
"E sigma alarm, per-episode @1d",1,26,Ana,False,0.5
"E sigma alarm, per-episode @1d",1,26,Ana,False,0.5
"E sigma alarm, per-episode @1d",1,26,Ana,False,0.5311524489044069
"E sigma alarm, per-episode @1d",1,26,Ana,False,0.5
"E sigma alarm, per-episode @1d",1,26,Ana,False,0.5
"E sigma alarm, per-episode @1d",1,26,Ana,False,0.5
"E sigma alarm, per-episode @1d",1,26,Ana,False,0.5
"E sigma alarm, per-episode @1d",1,26,Ana,False,0.5045688320429559
"E sigma alarm, per-episode @1d",1,26,Ana,False,0.5
"E sigma alarm, per-episode @1d",1,26,Ana,False,0.5
"E sigma alarm, per-episode @1d",1,26,Ana,False,0.5
"E sigma alarm, per-episode @1d",1,26,Ana,False,0.5
"E sigma alarm, per-episode @1d",1,26,Ana,False,0.5
"E sigma alarm, per-episode @1d",1,26,Ana,False,0.5129085437349676
"E sigma alarm, per-episode @1d",1,26,Ana,False,0.5
"E sigma alarm, per-episode @1d",1,26,Ana,False,0.5
"E sigma alarm, per-episode @1d",1,26,Ana,False,0.5
"E sigma alarm, per-episode @1d",1,26,Ana,False,0.5
"E sigma alarm, per-episode @1d",1,26,Ana,False,0.5
