engine,period,weeks,profile,relapsed,final
Wane 12%/wk @7d,7,14,Diego,False,4.047652743701452
Wane 12%/wk @7d,7,14,Diego,False,4.340207682380984
Wane 12%/wk @7d,7,14,Diego,False,5.217322265035619
Wane 12%/wk @7d,7,14,Diego,False,4.962236568732089
Wane 12%/wk @7d,7,14,Diego,False,5.683090801297747
Wane 12%/wk @7d,7,14,Diego,False,4.94863154920816
Wane 12%/wk @7d,7,14,Diego,False,4.364447415502511
Wane 12%/wk @7d,7,14,Diego,False,4.2645261255755065
Wane 12%/wk @7d,7,14,Diego,False,3.9455297063041583
Wane 12%/wk @7d,7,14,Diego,False,4.968778057655248
Wane 12%/wk @7d,7,14,Diego,False,3.322979720677565
Wane 12%/wk @7d,7,14,Diego,False,5.460876501664906
Wane 12%/wk @7d,7,14,Diego,False,4.355249687411485
Wane 12%/wk @7d,7,14,Diego,False,6.652002428095761
Wane 12%/wk @7d,7,14,Diego,False,4.288030183883382
Wane 12%/wk @7d,7,14,Diego,False,5.063422108583496
Wane 12%/wk @7d,7,14,Diego,False,4.413559815636658
Wane 12%/wk @7d,7,14,Diego,True,
Wane 12%/wk @7d,7,14,Diego,False,5.139025970809038
Wane 12%/wk @7d,7,14,Diego,False,5.81076298698461
Wane 12%/wk @7d,7,14,Diego,False,4.4779796221698085
Wane 12%/wk @7d,7,14,Diego,False,5.4357189091226275
Wane 12%/wk @7d,7,14,Diego,False,4.876955320052006
Wane 12%/wk @7d,7,14,Diego,False,4.637597080088898
Wane 12%/wk @7d,7,14,Diego,False,6.039643682282607
Wane 12%/wk @7d,7,14,Diego,False,5.518458432660313
Wane 12%/wk @7d,7,14,Diego,True,
Wane 12%/wk @7d,7,14,Diego,False,3.687644100617635
Wane 12%/wk @7d,7,14,Diego,False,4.445992552931435
Wane 12%/wk @7d,7,14,Lucía,True,
Wane 12%/wk @7d,7,14,Lucía,True,
Wane 12%/wk @7d,7,14,Lucía,True,
Wane 12%/wk @7d,7,14,Lucía,False,6.2267906720295345
Wane 12%/wk @7d,7,14,Lucía,False,5.417913121112511
Wane 12%/wk @7d,7,14,Lucía,True,
Wane 12%/wk @7d,7,14,Lucía,True,
Wane 12%/wk @7d,7,14,Lucía,False,7.301258252100938
Wane 12%/wk @7d,7,14,Lucía,True,
Wane 12%/wk @7d,7,14,Lucía,True,
Wane 12%/wk @7d,7,14,Lucía,False,6.0657345688229
Wane 12%/wk @7d,7,14,Lucía,False,6.9420296706111255
Wane 12%/wk @7d,7,14,Lucía,False,7.108971348468016
Wane 12%/wk @7d,7,14,Lucía,True,
Wane 12%/wk @7d,7,14,Lucía,True,
Wane 12%/wk @7d,7,14,Lucía,False,6.31861220469099
Wane 12%/wk @7d,7,14,Lucía,True,
Wane 12%/wk @7d,7,14,Lucía,False,7.566767882523584
Wane 12%/wk @7d,7,14,Lucía,True,
Wane 12%/wk @7d,7,14,Lucía,True,
Wane 12%/wk @7d,7,14,Lucía,True,
Wane 12%/wk @7d,7,14,Lucía,False,6.781463694823455
Wane 12%/wk @7d,7,14,Lucía,True,
Wane 12%/wk @7d,7,14,Lucía,False,6.412127971733272
Wane 12%/wk @7d,7,14,Lucía,True,
Wane 12%/wk @7d,7,14,Lucía,False,7.0433987601121455
Wane 12%/wk @7d,7,14,Lucía,False,6.707051715706002
Wane 12%/wk @7d,7,14,Lucía,True,
Wane 12%/wk @7d,7,14,Lucía,True,
Wane 12%/wk @7d,7,14,Lucía,False,5.9161874805719465
Wane 12%/wk @7d,7,14,Lucía,False,5.665703124706813
Wane 12%/wk @7d,7,14,Lucía,True,
Wane 12%/wk @7d,7,14,Lucía,True,
Wane 12%/wk @7d,7,14,Lucía,True,
Wane 12%/wk @7d,7,14,Lucía,True,
Wane 12%/wk @7d,7,14,Lucía,True,
Wane 12%/wk @7d,7,14,Lucía,True,
Wane 12%/wk @7d,7,14,Lucía,True,
Wane 12%/wk @7d,7,14,Lucía,True,
Wane 12%/wk @7d,7,14,Lucía,False,6.407600309338544
Wane 12%/wk @7d,7,14,Lucía,True,
Wane 12%/wk @7d,7,14,Lucía,True,
Wane 12%/wk @7d,7,14,Lucía,True,
Wane 12%/wk @7d,7,14,Lucía,True,
Wane 12%/wk @7d,7,14,Lucía,True,
Wane 12%/wk @7d,7,14,Lucía,False,6.6215993586219
Wane 12%/wk @7d,7,14,Lucía,False,5.9958307642490505
