person,seed,controller,scenario,relapsed,relapse_day,success,zero_day,mean_excess_w,peak_week_excess_w,puffs_ratio_first12w,dose_per_day_first12w,pred_err_first2w,pred_err_weeks7to10,pred_err_last4w
Lucía,2,flat,model_mismatch,0,,1,161,0.01751072114379258,0.06816556174123807,1.0625747607655502,0.561950518921412,nan,nan,nan
Lucía,0,codex_rules,stable,1,19,0,,0.18374121105489638,0.2041278913612106,1.313876040703053,0.3041524012862656,nan,nan,nan
Lucía,1,codex_rules,stable,0,,1,161,-0.011022052635338401,0.2409745434987566,1.1520175164216453,0.17147126223727824,nan,nan,nan
Lucía,2,codex_rules,stable,0,,1,161,0.005225346938774938,0.2651596357332419,1.098582089552239,0.1658189142185036,nan,nan,nan
Lucía,0,codex_rules,routine_change,1,19,0,,0.18374121105489638,0.2041278913612106,1.313876040703053,0.3041524012862656,nan,nan,nan
Lucía,1,codex_rules,routine_change,0,,1,161,0.024246800770920052,0.2409745434987566,1.1497497654050672,0.16426201814858457,nan,nan,nan
Lucía,2,codex_rules,routine_change,1,44,0,,0.13015889412823745,0.2651596357332419,1.1450746268656715,0.22435077817182855,nan,nan,nan
Lucía,0,codex_rules,model_mismatch,1,22,0,,0.18177452705949124,0.21763988907294088,1.3379642070188638,0.2992641964326111,nan,nan,nan
Lucía,1,codex_rules,model_mismatch,0,,1,161,-0.01914023594512257,0.1876093719956747,1.242348636061211,0.18578223648678815,nan,nan,nan
Lucía,2,codex_rules,model_mismatch,0,,1,161,0.00902960663184089,0.2697707230004883,1.101226076555024,0.1668507685145913,nan,nan,nan
Lucía,0,habit_only,stable,0,,1,161,-0.002305123771965292,0.052348573569451835,1.0394696268886834,0.5216653409837517,nan,nan,nan
Lucía,1,habit_only,stable,0,,1,161,-0.009034463938023025,0.03776335546690751,1.109946825148577,0.5234883739826696,nan,nan,nan
Lucía,2,habit_only,stable,0,,1,161,0.010585204432471702,0.05511480286152824,1.008731343283582,0.5141303862362872,nan,nan,nan
Lucía,0,habit_only,routine_change,1,73,0,,0.12217692638311821,0.28227460034478097,1.0650423781783633,0.5643471198192095,nan,nan,nan
Lucía,1,habit_only,routine_change,1,69,0,,0.11070576267823591,0.27467990446840324,1.155426962777604,0.5776635395853786,nan,nan,nan
Lucía,2,habit_only,routine_change,1,64,0,,0.11760106221306565,0.28686564657560476,1.0369322617680827,0.5898513259788263,nan,nan,nan
Lucía,0,habit_only,model_mismatch,0,,1,161,0.00496007118561113,0.056126937146315795,1.0424134734239803,0.5213832567751997,nan,nan,nan
Lucía,1,habit_only,model_mismatch,0,,1,161,-0.02204205098058242,0.027062830006221013,1.1936127744510978,0.527213733732806,nan,nan,nan
Lucía,2,habit_only,model_mismatch,0,,1,161,0.006616353338682926,0.05661059976846104,1.010391746411483,0.5128938476935317,nan,nan,nan
Lucía,0,nn_frozen,stable,0,,1,161,-0.0007782418573054236,0.04475209605789094,1.0901942645698428,0.5244885639792198,0.27483182954569274,0.32042961059181074,0.2900311075657674
Lucía,1,nn_frozen,stable,0,,1,161,-0.00826029944134102,0.03713615928538234,1.0977478886456054,0.5194852939732785,0.33099670767749634,0.2864358397251004,0.30307175929048197
Lucía,2,nn_frozen,stable,0,,1,161,0.01233418643412721,0.05393798062995464,1.0088059701492538,0.5103443092623315,0.2566776659794525,0.26885666701430194,0.2907874752997953
Lucía,0,nn_frozen,routine_change,1,57,0,,0.08949345826330245,0.2843013720281798,1.0661105617404065,0.6329121528717837,0.27483182954569274,nan,nan
Lucía,1,nn_frozen,routine_change,1,43,0,,0.030142296584191732,0.027542362414039463,1.0488952711348707,0.689263664244803,0.33099670767749634,nan,nan
Lucía,2,nn_frozen,routine_change,1,104,0,,0.15356267055065775,0.2839300993794577,1.0408955223880596,0.5160538636004202,0.2566776659794525,1.3600902351393531,1.3217040695233948
Lucía,0,nn_frozen,model_mismatch,0,,1,161,0.006881796075330599,0.06106422548936199,1.042645241038319,0.5177443043259825,0.2865922523176461,0.29497423078906004,0.29362873804602907
Lucía,1,nn_frozen,model_mismatch,1,155,0,,-0.013487627918471223,0.006510973298692016,1.1922821024617432,0.5241053869420493,0.35467022992740704,0.3123433209628051,0.3079672704319784
Lucía,2,nn_frozen,model_mismatch,0,,1,161,0.009398336174469188,0.05668353612206127,1.0146531100478469,0.507906910456322,0.26263918492209276,0.2937894866412795,0.3387907655429358
